driverId,raceId,totaltime,lapnum,lapnummax,position,q1,q2,q3,prop,constructorId,year,budget,circuitId,Weather,qfastest,totallap,fastestLapSpeed
20,981,4568.629,53,53,8,01:37.2,01:36.2,01:38.1,0.631578947,6,2017,295.3,14,0,96.2,24.307,248.576
20,985,5641.134,56,56,2,01:35.4,01:34.1,01:33.3,0.947368421,6,2017,295.3,69,0,93.3,47.92,203.003
20,986,5856.63,71,71,1,01:17.7,01:16.9,01:16.5,1,6,2017,295.3,32,0,76.5,54.416,196.666
20,987,5486.262,71,71,2,01:09.6,01:08.5,01:08.4,0.947368421,6,2017,295.3,18,0,68.4,77.492,213.849
20,988,5673.392,55,55,3,01:37.8,01:37.0,01:36.8,0.894736842,6,2017,295.3,24,0,96.8,21.221,198.416
20,989,5373.283,58,58,3,01:23.3,01:21.9,01:21.8,0.894736842,6,2018,410,1,0,81.8,21.787,220.782
20,990,5521.94,57,57,1,01:29.1,01:28.3,01:28.0,1,6,2018,410,3,0,88,24.524,206.274
20,991,5771.666,56,56,1,01:32.2,01:32.4,01:31.1,1,6,2018,410,17,0,91.1,23.009,201.311
20,992,6229.62,51,51,1,01:42.8,01:43.0,01:41.5,1,6,2018,410,73,0,101.5,40.86,204.783
20,993,5757.556,66,66,3,01:17.0,01:16.8,01:16.3,0.894736842,6,2018,410,4,0,76.3,46.327,211.783
20,994,6182.143,78,78,2,01:12.4,01:11.5,01:11.0,0.947368421,6,2018,410,6,0,71,23.964,157.933
20,995,5311.377,68,68,1,01:11.7,01:11.5,01:10.8,1,6,2018,410,7,0,70.8,23.529,212.26
20,996,5473.32,53,53,3,01:31.8,01:30.8,01:30.4,0.894736842,6,2018,410,34,0,90.4,63.641,222.587
20,997,4919.205,71,71,3,01:04.3,01:03.5,01:03.5,0.894736842,6,2018,410,70,0,63.5,23.912,231.728
20,998,5249.784,52,52,2,01:26.6,01:26.4,01:25.9,0.947368421,6,2018,410,9,0,85.9,56.851,233.831
20,1000,5853.55,70,70,4,01:16.7,01:28.6,01:36.2,0.842105263,6,2018,410,11,0,76.7,23.111,197.007
20,1001,5014.476,44,44,2,01:43.0,01:41.5,01:58.9,0.947368421,6,2018,410,13,0,101.5,41.835,236.435
20,1002,4630.635,53,53,2,01:20.5,01:19.6,01:19.3,0.947368421,6,2018,410,14,0,79.3,56.52,252.77
20,1003,6711.5560000000005,61,61,3,01:38.2,01:37.9,01:36.6,0.894736842,6,2018,410,15,0,96.6,28.722,174.137
20,1004,5252.668,53,53,3,01:33.5,01:33.0,01:31.9,0.894736842,6,2018,410,71,0,91.9,29.798,219.322
20,1005,5306.935,53,53,9,01:29.0,01:28.3,01:32.2,0.578947368,6,2018,410,22,0,88.3,22.748,226.447
20,1006,5676.865,56,56,2,01:34.6,01:33.1,01:32.3,0.947368421,6,2018,410,69,0,92.3,24.449,201.941
20,1007,5926.167,71,71,4,01:16.1,01:15.7,01:15.0,0.842105263,6,2018,410,32,0,75,44.435,194.844
20,1008,5256.063,71,71,2,01:08.5,01:07.8,01:07.4,0.947368421,6,2018,410,18,0,67.4,45.234,219.005
20,1009,5982.963,55,55,3,01:36.8,01:36.3,01:35.1,0.894736842,6,2018,410,24,0,95.1,22.63,198.225
20,1010,5184.434,58,58,3,01:22.9,01:21.9,01:21.2,0.894736842,6,2019,463,1,0,81.2,21.995,217.054
20,1011,5697.363,57,57,2,01:28.7,01:28.4,01:28.2,0.947368421,6,2019,463,3,0,88.2,82.633,205.313
20,1012,5540.094,56,56,3,01:33.6,01:32.2,01:31.8,0.882352941,6,2019,463,17,0,91.8,45.065,206.921
20,1013,5524.6810000000005,51,51,3,01:42.0,01:41.9,01:40.8,0.894736842,6,2019,463,73,0,100.8,19.981,206.546
20,1014,5759.61,66,66,3,01:17.4,01:16.7,01:16.3,0.894736842,6,2019,463,4,0,76.3,45.389,209.947
20,1015,6211.039,78,78,4,01:11.4,01:11.2,01:10.9,0.842105263,6,2019,463,6,0,70.9,24.483,157.494
20,1016,5345.742,70,70,1,01:11.2,01:11.1,01:10.2,1,6,2019,463,7,0,70.2,23.782,209.677
20,1017,5133.994,53,53,7,01:31.1,01:29.5,01:29.8,0.684210526,6,2019,463,34,0,89.5,60.512,226.775
20,1018,4941.432,71,71,10,01:04.4,01:03.7,NA,0.526315789,6,2019,463,70,0,63.7,47.487,229.694
20,1021,5765.229,70,70,5,01:16.5,01:15.9,01:15.1,0.789473684,6,2019,463,11,0,75.1,24.819,197.673
20,1022,5052.132,44,44,2,01:44.1,01:43.0,01:43.3,0.947368421,6,2019,463,13,0,103,45.649,236.957
20,1024,7113.667,61,61,3,01:38.4,01:36.7,01:36.4,0.894736842,6,2019,463,15,0,96.4,29.384,173.916
20,1026,4920.098,52,52,1,01:29.0,01:28.2,01:27.1,1,6,2019,463,22,0,87.1,47.245,226.929
20,1027,5810.67,71,71,3,01:16.7,01:15.9,01:15.2,0.894736842,6,2019,463,32,0,75.2,21.862,195.19
20,1030,5710.072,55,55,5,01:37.0,01:35.8,01:35.3,0.789473684,6,2019,463,24,0,95.3,47.629,199.688
20,1031,5480.284,71,71,11,01:04.6,01:04.2,NA,0.473684211,6,2020,585,70,0,64.2,64.299,226.524
20,1034,5323.14,52,52,10,01:26.5,01:26.5,01:26.3,0.526315789,6,2020,585,9,0,86.3,29.439,234.242
20,1035,4855.363,52,52,12,01:27.6,01:27.1,NA,0.421052632,6,2020,585,9,0,87.1,56.519,233.602
20,1037,5121.655,44,44,14,01:43.6,01:43.3,NA,0.315789474,6,2020,585,13,0,103.3,22.982,229.309
20,1039,8405.043,59,59,14,01:17.1,01:16.9,NA,0.315789474,6,2020,585,76,0,76.9,2812.686,232.531
20,1041,5790.451,60,60,11,01:27.1,01:26.7,NA,0.473684211,6,2020,585,20,0,86.7,46.982,204.99
20,1043,5340.883,63,63,14,01:15.6,01:15.4,NA,0.315789474,6,2020,585,21,0,75.4,70.431,227.248
20,1044,6171.273,58,58,12,02:03.4,01:55.2,NA,0.421052632,6,2020,585,5,1,115.2,49.423,192.819
20,1046,5497.725,87,87,13,00:54.3,00:54.2,NA,0.368421053,6,2020,585,80,0,54.2,79.105,224.141
20,1056,5989.411,78,78,8,01:12.1,01:11.3,01:11.4,0.611111111,117,2021,236.05,6,0,71.3,24.369,159.503
20,1057,8017.795,51,51,11,01:42.5,01:42.2,NA,0.473684211,117,2021,236.05,73,0,102.2,2035.202,206.032
20,1059,5325.436,53,53,12,01:32.1,01:31.8,NA,0.421052632,117,2021,236.05,34,0,91.8,31.069,216.508
20,1062,7485.058,70,70,10,01:17.1,01:16.8,01:16.8,0.526315789,117,2021,236.05,11,1,76.8,1515.475,193.613
20,1065,4938.986,53,53,11,01:21.4,01:20.9,NA,0.473684211,117,2021,236.05,14,0,80.9,51.084,242.672
20,1073,5484.872,58,58,15,01:24.2,01:24.3,NA,0.263157895,117,2021,236.05,24,0,84.2,21.221,215.299
154,902,6025.886,57,57,16,01:36.7,01:35.9,NA,0.285714286,208,2014,142.1,3,0,95.9,75.917,195.923
154,913,7272.824,60,60,16,01:47.9,01:47.8,NA,0.285714286,208,2014,142.1,15,0,107.8,88.123,160.591
154,928,6001.016,56,56,8,01:38.2,01:38.1,01:37.9,0.631578947,208,2015,149.8,17,0,97.9,47.026,190.272
154,929,5790.572,57,57,10,01:35.0,01:34.1,01:34.5,0.5,208,2015,149.8,3,0,94.1,49.994,196.48
154,931,6586.835,78,78,11,01:17.8,01:17.0,NA,0.473684211,208,2015,149.8,6,0,77,25.077,149.263
154,936,6428.563,69,69,10,01:24.2,01:23.8,01:24.2,0.526315789,208,2015,149.8,11,0,83.8,109.662,179.059
154,937,5058.375,43,43,4,01:49.4,01:49.0,01:48.6,0.842105263,208,2015,149.8,13,0,108.6,47.21,219.677
154,940,5358.806,53,53,8,01:34.4,01:34.3,01:34.0,0.631578947,208,2015,149.8,22,0,94,48.347,212.955
154,943,6192.972,71,71,12,01:21.6,01:21.0,NA,0.421052632,208,2015,149.8,32,0,81,45.836,186.92
154,945,6008.376,55,55,15,01:42.6,NA,NA,0.263157895,208,2015,149.8,24,0,102.6,44.437,188.877
154,948,6567.646,57,57,19,01:28.3,NA,NA,0.142857143,210,2016,129.91,1,0,88.3,1089.417,205.582
154,949,5692.995,57,57,9,01:32.0,01:31.8,NA,0.619047619,210,2016,129.91,3,0,91.8,81.953,202.749
154,956,5297.775,71,71,13,01:07.7,01:07.9,NA,0.428571429,210,2016,129.91,70,0,67.7,61.076,222.718
154,960,6367.532,44,44,11,01:48.8,01:48.3,NA,0.5,210,2016,129.91,13,0,108.3,1046.178,221.561
154,964,5302.587,53,53,8,01:32.5,01:32.2,01:32.0,0.666666667,210,2016,129.91,22,0,92,49.17,215.473
154,968,5960.79,55,55,14,01:41.5,01:41.6,NA,0.380952381,210,2016,129.91,24,0,101.5,45.365,190.477
154,971,5708.239,57,57,9,01:31.7,01:30.9,01:30.8,0.578947368,210,2017,130.6,3,0,90.8,50.04,205.198
154,974,6302.49,78,78,8,01:13.8,01:13.2,01:13.3,0.631578947,210,2017,130.6,6,0,73.2,24.66,155.823
154,977,4981.683,71,71,7,01:05.9,01:05.3,01:05.5,0.684210526,210,2017,130.6,70,0,65.3,22.026,226.633
154,980,5114.373,44,44,12,01:45.7,01:45.1,NA,0.421052632,210,2017,130.6,13,0,105.1,45.681,231.14
154,982,7446.826,58,58,15,01:43.6,01:43.9,NA,0.263157895,210,2017,130.6,15,1,103.6,126.052,169.402
154,984,5341.077,53,53,16,01:30.8,NA,NA,0.210526316,210,2017,130.6,22,0,90.8,22.781,219.253
154,991,5801.676,56,56,10,01:33.2,01:32.5,01:32.9,0.526315789,210,2018,130,17,0,92.5,46.716,201.453
154,999,5578.716,67,67,6,01:13.0,01:12.7,01:12.5,0.736842105,210,2018,130,10,1,72.5,62.688,214.641
154,1001,5100.429,44,44,5,01:43.6,01:43.0,02:02.1,0.789473684,210,2018,130,13,0,103,43.528,232.856
154,1005,5324.26,53,53,5,01:29.7,01:29.7,01:29.8,0.789473684,210,2018,130,22,0,89.7,23.692,220.551
154,1008,5280.296,71,71,9,01:08.7,01:08.2,01:08.5,0.578947368,210,2018,130,18,0,68.2,23.403,214.372
154,1014,5785.084,66,66,7,01:18.0,01:17.1,01:16.9,0.684210526,210,2019,173,4,0,76.9,45.111,206.743
154,1015,6264.471,78,78,13,01:11.8,01:12.0,NA,0.368421053,210,2019,173,6,0,71.8,24.219,156.531
154,1020,6288.113,64,64,6,01:13.1,01:12.8,01:12.9,0.736842105,210,2019,173,10,1,72.8,113.323,211.797
154,1024,7149.103,61,61,17,01:40.3,NA,NA,0.157894737,210,2019,173,15,0,100.3,73.032,171.507
154,1029,5608.925,71,71,8,01:09.2,01:08.7,01:08.9,0.631578947,210,2019,173,18,0,68.7,47.247,210.711
154,1034,5336.333,52,52,19,01:27.6,NA,NA,0.052631579,210,2020,87.87518,9,0,87.6,33.816,236.212
154,1037,5125.554,44,44,17,01:43.8,NA,NA,0.157894737,210,2020,87.87518,13,0,103.8,23.636,229.184
154,1038,6461.22,53,53,16,01:21.1,NA,NA,0.210526316,210,2020,87.87518,14,0,81.1,1556.124,245.972
154,1039,8417.096,59,59,15,01:17.1,01:17.3,NA,0.263157895,210,2020,87.87518,76,0,77.1,2705.017,229.532
154,1041,5788.722,60,60,16,01:27.6,NA,NA,0.210526316,210,2020,87.87518,20,0,87.6,23.635,202.407
154,1043,5340.365,63,63,16,01:15.9,NA,NA,0.210526316,210,2020,87.87518,21,0,75.9,61.621,224.206
155,902,6070.643,57,57,19,01:37.1,NA,NA,0.142857143,207,2014,56,3,0,97.1,53.752,192.434
807,900,5629.428,57,57,7,01:33.9,01:43.7,01:46.0,0.714285714,10,2014,60,1,0,93.9,45.548,206.235
807,901,6073.173,56,56,7,01:58.9,02:00.8,02:01.7,0.714285714,10,2014,60,2,0,118.9,50.223,188.284
807,902,6011.397,57,57,12,01:34.9,01:35.1,NA,0.476190476,10,2014,60,3,0,94.9,49.197,197.228
807,903,5870.391,56,56,8,01:55.9,01:56.8,01:56.4,0.666666667,10,2014,60,17,0,115.9,46.202,191.218
807,906,5965.673,70,70,11,01:16.9,01:16.3,NA,0.523809524,10,2014,60,7,0,76.3,23.902,198.89
807,907,5319.113,71,71,10,01:10.4,01:09.6,NA,0.571428571,10,2014,60,70,0,69.6,44.166,212.882
807,909,5687.092,67,67,9,01:18.9,01:18.0,01:18.0,0.619047619,10,2014,60,10,0,78,39.078,200.57
807,911,5142.253,44,44,18,02:11.3,NA,NA,0.19047619,10,2014,60,13,0,131.3,47.664,221.934
807,912,4822.842,53,53,14,01:26.4,01:26.3,NA,0.380952381,10,2014,60,14,0,86.3,25.547,233.363
807,913,7266.456,60,60,13,01:47.4,01:47.3,NA,0.428571429,10,2014,60,15,0,107.3,89.764,161.703
807,914,6818.969,44,44,14,01:35.0,01:35.1,NA,0.380952381,10,2014,60,22,1,95,1209.923,185.306
807,915,5592.053,53,53,12,01:40.3,01:40.1,NA,0.45,10,2014,60,71,0,100.1,30.096,205.023
807,917,5466.489,71,71,12,01:11.8,01:12.0,NA,0.352941176,10,2014,60,18,0,71.8,70.288,210.4
807,918,6004.767,55,55,12,01:42.4,01:42.4,NA,0.352941176,10,2014,60,24,0,102.4,49.087,189.024
807,931,6584.652,78,78,13,01:17.6,01:17.2,NA,0.368421053,10,2015,147.3,6,0,77.2,59.531,150.313
807,933,5481.005,71,71,5,01:11.3,01:09.6,01:09.3,0.789473684,10,2015,147.3,70,0,69.3,21.685,214.686
807,934,5566.473,52,52,9,01:34.6,01:33.7,01:33.7,0.578947368,10,2015,147.3,9,1,93.7,62.449,215.752
807,940,5342.067,53,53,11,01:35.3,01:34.4,NA,0.473684211,10,2015,147.3,22,0,94.4,83.001,212.6
807,943,6180.898,71,71,10,01:21.3,01:20.9,01:20.8,0.526315789,10,2015,147.3,32,0,80.8,47.413,188.059
807,945,6003.793,55,55,7,01:42.0,01:41.9,01:41.7,0.684210526,10,2015,147.3,24,0,101.7,44.219,186.751
807,948,6569.764,57,57,10,01:26.6,01:25.9,NA,0.571428571,10,2016,119.2,1,0,85.9,1111.322,205.646
807,953,7262.132,78,78,5,01:15.3,01:15.0,01:14.7,0.80952381,10,2016,119.2,6,1,74.7,52.279,151.62
807,955,5650.074,51,51,12,01:44.9,01:44.8,NA,0.476190476,10,2016,119.2,73,0,104.8,20.347,200.077
807,957,5773.543,52,52,9,01:32.3,01:31.8,01:32.2,0.6,10,2016,119.2,9,1,91.8,60.614,217.25
807,959,5514.249,67,67,7,01:16.3,01:15.6,01:15.5,0.714285714,10,2016,119.2,10,0,75.5,58.659,205.686
807,960,6326.965,44,44,7,01:48.1,01:47.3,01:47.5,0.7,10,2016,119.2,13,0,107.3,1046.047,222.094
807,961,4726.745,53,53,9,01:23.3,01:23.0,01:22.8,0.6,10,2016,119.2,14,0,82.8,48.596,239.837
807,963,5906.838,56,56,8,01:34.8,01:34.4,01:34.5,0.666666667,10,2016,119.2,2,0,94.4,75.813,204.051
807,964,5262.51,53,53,9,01:32.4,01:32.2,01:32.1,0.619047619,10,2016,119.2,22,0,92.1,45.784,214.74
807,966,6090.293,71,71,5,01:20.6,01:19.8,01:19.3,0.8,10,2016,119.2,32,0,79.3,22.134,186.034
807,967,10891.162,71,71,8,01:12.4,01:12.4,01:12.1,0.666666667,10,2016,119.2,18,1,72.1,3518.09,178.862
807,968,5934.127,55,55,7,01:41.0,01:40.7,01:40.5,0.714285714,10,2016,119.2,24,0,100.5,43.316,188.717
807,971,5713.562,57,57,7,01:31.1,01:30.2,01:29.8,0.684210526,4,2017,195.4,3,0,89.8,51.769,204.286
807,972,5384.931,52,52,8,01:35.5,01:35.3,01:35.3,0.631578947,4,2017,195.4,71,0,95.3,30.28,213.912
807,975,5645.528,70,70,10,01:13.8,01:13.4,01:13.3,0.526315789,4,2017,195.4,7,0,73.3,26.764,206.204
807,978,4955.539,51,51,6,01:39.2,01:29.3,01:28.9,0.736842105,4,2017,195.4,9,0,88.9,30.841,229.08
807,980,5110.907,44,44,7,01:45.3,01:45.0,01:45.0,0.684210526,4,2017,195.4,13,0,105,47.046,231.49
807,988,5739.775,55,55,7,01:38.8,01:38.1,01:38.3,0.684210526,4,2017,195.4,24,0,98.1,29.724,195.303
807,989,5405.954,58,58,8,01:23.8,01:23.5,01:23.5,0.631578947,4,2018,190,1,0,83.5,22.628,219.23
807,990,5620.964,57,57,8,01:30.3,01:29.2,01:29.6,0.631578947,4,2018,190,3,0,89.2,48.836,205.807
807,991,5757.432,56,56,7,01:33.5,01:32.5,01:32.5,0.684210526,4,2018,190,17,0,92.5,46.951,202.553
807,994,6199.646,78,78,11,01:13.1,01:12.4,NA,0.473684211,4,2018,190,6,0,72.4,25.213,157.941
807,996,5503.374,53,53,12,01:32.9,01:32.1,NA,0.421052632,4,2018,190,34,0,92.1,25.016,219.365
807,998,5278.004,52,52,11,01:28.0,01:27.9,NA,0.473684211,4,2018,190,9,0,87.9,28.719,227.049
807,999,5576.454,67,67,7,01:13.5,01:12.9,01:12.6,0.684210526,4,2018,190,10,1,72.6,61.148,211.351
807,1006,5745.853,56,56,7,01:34.9,01:34.6,01:34.2,0.684210526,4,2018,190,69,0,94.2,24.681,199.369
807,1014,5789.684,66,66,16,01:18.4,NA,NA,0.210526316,4,2019,272,4,0,78.4,22.193,206.171
807,1019,4941.185,52,52,10,01:26.6,01:26.4,01:26.4,0.526315789,4,2019,272,9,0,86.4,28.926,235.773
807,1022,5132.349,44,44,7,01:45.9,01:44.5,01:44.5,0.684210526,4,2019,272,13,0,104.5,46.475,232.714
807,1023,4584.83,53,53,6,01:20.2,01:20.3,01:20.0,0.736842105,4,2019,272,14,0,80,24.092,249.337
807,1024,7130.385,61,61,8,01:39.0,01:38.6,01:38.3,0.631578947,4,2019,272,15,0,98.3,58.715,172.333
807,1025,5678.833,53,53,7,01:34.2,01:33.9,01:33.3,0.684210526,4,2019,272,71,0,93.3,64.05,213.692
807,1029,5607.737,71,71,14,01:09.0,01:08.9,NA,0.315789474,4,2019,272,18,0,68.9,69.687,212.69
807,1035,4837.9439999999995,52,52,3,01:27.3,01:26.3,01:26.1,0.894736842,211,2020,162.19,9,0,86.1,86.103,235.412
807,1041,5782.237,60,60,20,01:28.0,NA,NA,0,211,2020,162.19,20,0,88,45.386,204.256
813,902,6045.546,57,57,17,01:36.7,NA,NA,0.238095238,208,2014,142.1,3,0,96.7,118.958,195.484
813,913,7271.71,60,60,18,01:49.1,NA,NA,0.19047619,208,2014,142.1,15,0,109.1,118.014,161.059
813,916,6107.655,56,56,11,01:38.6,01:38.5,NA,0.411764706,208,2014,142.1,69,0,98.5,54.202,191.187
813,932,5579.809,70,70,6,01:16.1,01:15.6,01:15.3,0.722222222,208,2015,149.8,7,0,75.3,23.66,200.288
813,936,6445.127,69,69,14,01:23.9,01:24.6,NA,0.315789474,208,2015,149.8,11,0,83.9,117.642,181.012
813,939,7379.836,61,61,18,01:47.3,NA,NA,0.105263158,208,2015,149.8,15,0,107.3,88.981,165.5
813,940,5360.083,53,53,13,01:34.8,01:34.5,NA,0.368421053,208,2015,149.8,22,0,94.5,48.091,213.022
813,941,5892.112,53,53,14,01:39.7,01:39.8,NA,0.277777778,208,2015,149.8,71,0,99.7,29.952,207.402
813,942,6684.976,56,56,15,02:00.8,02:01.6,NA,0.263157895,208,2015,149.8,69,1,120.8,78.351,192.97
813,943,6193.576,71,71,13,01:21.5,01:21.3,NA,0.368421053,208,2015,149.8,32,0,81.3,50.584,186.762
815,900,5664.626,57,57,16,01:34.1,01:47.3,NA,0.285714286,10,2014,60,1,0,94.1,70.564,206.088
815,902,6006.81,57,57,5,01:35.0,01:34.7,01:34.3,0.80952381,10,2014,60,3,0,94.3,49.434,196.165
815,903,5899.299,56,56,16,01:58.4,01:58.3,NA,0.285714286,10,2014,60,17,0,118.3,46.55,191.959
815,907,5303.522,71,71,11,01:10.1,01:09.8,NA,0.523809524,10,2014,60,70,0,69.8,45.73,215.874
815,911,5140.849,44,44,13,02:10.7,02:10.1,NA,0.428571429,10,2014,60,13,0,130.1,47.081,220.151
815,912,4812.754,53,53,10,01:26.6,01:25.9,01:25.9,0.571428571,10,2014,60,14,0,85.9,24.938,234.042
815,913,7263.833,60,60,15,01:48.1,01:47.6,NA,0.333333333,10,2014,60,15,0,107.6,124.109,162.793
815,915,5590.811,53,53,13,01:40.7,01:40.2,NA,0.4,10,2014,60,71,0,100.2,29.876,204.547
815,918,6013.679,55,55,11,01:42.7,01:42.2,NA,0.411764706,10,2014,60,24,0,102.2,44.356,188.968
815,931,6573.433,78,78,7,01:17.4,01:17.0,01:16.8,0.684210526,10,2015,147.3,6,0,76.8,49.852,150.811
815,937,5074.384,43,43,5,01:49.0,01:48.8,01:48.6,0.789473684,10,2015,147.3,13,0,108.6,46.48,219.645
815,938,4753.471,53,53,7,01:24.8,01:24.4,01:24.6,0.684210526,10,2015,147.3,14,0,84.4,24.281,236.609
815,939,7332.954,61,61,13,01:46.6,01:46.4,NA,0.368421053,10,2015,147.3,15,0,106.4,59.408,162.847
815,941,5859.942,53,53,7,01:39.6,01:38.9,01:38.7,0.666666667,10,2015,147.3,71,0,98.7,30.545,206.862
815,942,6677.116,56,56,6,01:59.3,01:59.2,NA,0.736842105,10,2015,147.3,69,1,119.2,51.188,192.668
815,943,6189.381,71,71,9,01:21.0,01:20.7,01:20.7,0.578947368,10,2015,147.3,32,0,80.7,23.547,187.227
815,945,5974.127,55,55,4,01:42.0,01:41.6,01:41.2,0.842105263,10,2015,147.3,24,0,101.2,44.038,188.818
815,948,6587.264,57,57,9,01:26.6,01:25.8,NA,0.619047619,10,2016,119.2,1,0,85.8,1112.03,205.764
815,950,6028.174,56,56,7,01:38.1,01:37.1,01:36.9,0.714285714,10,2016,119.2,17,0,96.9,68.051,192.679
815,952,6179.555,66,66,9,01:24.7,01:24.0,01:23.8,0.619047619,10,2016,119.2,4,0,83.8,44.597,186.612
815,953,7182.958,78,78,8,01:15.3,01:14.9,01:14.9,0.666666667,10,2016,119.2,6,1,74.9,51.322,153.139
815,955,5597.607,51,51,2,01:44.5,01:43.9,01:43.5,0.952380952,10,2016,119.2,73,0,103.5,20.614,201.988
815,957,5772.772,52,52,11,01:32.3,01:31.9,NA,0.5,10,2016,119.2,9,1,91.9,58.39,216.625
815,960,6331.718,44,44,6,01:48.1,01:47.5,01:47.4,0.75,10,2016,119.2,13,0,107.4,1046.719,222.321
815,961,4713.043,53,53,8,01:23.4,01:22.9,01:22.8,0.65,10,2016,119.2,14,0,82.8,48.57,239.93
815,962,7060.012,61,61,10,01:45.2,01:44.7,01:44.6,0.571428571,10,2016,119.2,15,0,104.6,61.563,163.508
815,963,5896.57,56,56,7,01:35.1,01:34.5,01:34.3,0.714285714,10,2016,119.2,2,0,94.3,50.971,200.898
815,964,5260.8279999999995,53,53,7,01:32.7,01:32.2,01:32.0,0.714285714,10,2016,119.2,22,0,92,46.326,216.061
815,966,6108.2,71,71,12,01:20.3,01:20.3,NA,0.45,10,2016,119.2,32,0,80.3,22.213,185.324
815,967,10886.681,71,71,9,01:12.7,01:12.3,01:12.2,0.619047619,10,2016,119.2,18,1,72.2,3490.688,178.113
815,968,5942.789,55,55,8,01:40.9,01:40.7,01:40.5,0.666666667,10,2016,119.2,24,0,100.5,43.32,189.972
815,971,5695.98,57,57,18,01:32.3,NA,NA,0.105263158,10,2017,117,3,0,92.3,48.962,205.933
815,972,5375.531,52,52,9,01:36.2,01:35.5,01:35.3,0.578947368,10,2017,117,71,0,95.3,29.868,213.385
815,974,6323.429,78,78,7,01:13.5,01:13.4,01:13.3,0.684210526,10,2017,117,6,0,73.3,91.824,160.561
815,975,5625.63,70,70,8,01:13.5,01:13.3,01:13.0,0.631578947,10,2017,117,7,0,73,23.229,205.58
815,981,4607.588,53,53,11,01:38.5,01:37.6,NA,0.473684211,10,2017,117,14,0,97.6,25.377,245.442
815,982,7428.903,58,58,12,01:43.6,01:42.2,NA,0.421052632,10,2017,117,15,1,102.2,140.626,170.84
815,983,5479.92,56,56,9,01:32.8,01:31.5,01:31.7,0.578947368,10,2017,117,2,0,91.5,24.314,208.751
815,984,5322.618,53,53,8,01:29.7,01:29.3,01:29.3,0.631578947,10,2017,117,22,0,89.3,23.634,220.649
815,987,5555.762,71,71,6,01:10.1,01:09.8,01:09.6,0.736842105,10,2017,117,18,0,69.6,77.473,212.347
815,988,5746.124,55,55,8,01:38.6,01:38.4,01:38.4,0.631578947,10,2017,117,24,0,98.4,21.869,194.708
815,989,5420.1,58,58,13,01:24.3,01:24.0,NA,0.368421053,10,2018,120,1,0,84,22.327,217.849
815,991,5781.1050000000005,56,56,8,01:33.5,01:32.9,01:32.8,0.631578947,10,2018,120,17,0,92.8,45.19,200.911
815,992,6228.315,51,51,8,01:44.0,01:43.4,01:42.5,0.631578947,10,2018,120,73,0,102.5,54.283,203.48
815,994,6245.268,78,78,9,01:12.8,01:12.2,01:12.2,0.578947368,10,2018,120,6,0,72.2,29.379,154.917
815,998,5284.492,52,52,12,01:28.2,01:27.9,NA,0.421052632,10,2018,120,9,0,87.9,57.487,226.887
815,999,5580.401,67,67,10,01:13.4,01:13.1,01:12.8,0.526315789,10,2018,120,10,1,72.8,25.13,211.468
815,1001,5085.499,44,44,4,01:44.0,01:43.0,02:01.9,0.842105263,10,2018,120,13,0,103,42.824,233.293
815,1002,4673.162,53,53,16,01:21.9,NA,NA,0.210526316,10,2018,120,14,0,81.9,25.655,247.743
815,1005,5316.441,53,53,10,01:30.2,01:29.6,01:37.2,0.526315789,10,2018,120,22,0,89.6,23.635,222.223
815,1006,5759.723,56,56,10,01:35.2,01:34.5,01:34.6,0.526315789,10,2018,120,69,0,94.5,25.723,198.483
815,1009,6071.657,55,55,14,01:37.3,01:37.5,NA,0.315789474,10,2018,120,24,0,97.3,22.112,194.467
815,1011,5724.991,57,57,14,01:29.9,01:29.8,NA,0.315789474,211,2019,188,3,0,89.8,53.934,202.254
815,1013,5589.358,51,51,5,01:42.2,01:41.9,01:41.6,0.789473684,211,2019,188,73,0,101.6,20.939,204.795
815,1014,5797.32,66,66,15,01:18.3,01:17.9,NA,0.263157895,211,2019,188,4,0,77.9,45.677,204.717
815,1022,5110.158,44,44,9,01:45.7,01:44.7,01:44.7,0.578947368,211,2019,188,13,0,104.7,23.133,231.79
815,1023,4600.467,53,53,17,01:21.3,NA,NA,0.157894737,211,2019,188,14,0,81.3,25.34,248.953
815,1025,5667.72,53,53,12,01:34.3,01:34.0,NA,0.421052632,211,2019,188,71,0,94,30.271,214.73
815,1027,5882.723,71,71,11,01:17.5,01:16.7,NA,0.473684211,211,2019,188,32,0,76.7,22.357,192.512
815,1029,5606.207,71,71,15,01:09.3,01:09.0,NA,0.263157895,211,2019,188,18,0,69,46.221,212.965
815,1031,5465.831,71,71,6,01:04.5,01:03.9,01:03.9,0.736842105,211,2020,162.19,70,0,63.9,38.929,227.579
815,1032,5033.07,71,71,17,01:21.6,NA,NA,0.157894737,211,2020,162.19,70,0,81.6,22.761,231.362
815,1037,5101.94,44,44,8,01:43.3,01:42.7,01:42.5,0.631578947,211,2020,162.19,13,0,102.5,23.175,232.628
815,1038,6449.28,53,53,4,01:20.0,01:19.7,01:19.7,0.842105263,211,2020,162.19,14,0,79.7,1551.682,247.282
815,1039,8390.71,59,59,6,01:16.6,01:16.5,01:16.3,0.736842105,211,2020,162.19,76,0,76.3,2804.88,234.175
815,1040,5670.9220000000005,53,53,4,01:33.7,01:33.0,01:32.3,0.842105263,211,2020,162.19,71,0,92.3,29.602,214.515
815,1041,5765.711,60,60,9,01:27.1,01:26.3,01:26.7,0.578947368,211,2020,162.19,20,0,86.3,45.492,206.608
