driverId,raceId,avglaptime,lapnum,lapnummax,position,q1,q2,q3,prop,constructorId,year,budget,circuitId,Weather,qfastest,totallap,fastestLapSpeed
20,958,86.54754285714286,70,70,5,01:35.7,01:24.1,01:20.9,0.80952381,6,2016,483.3,11,0,80.9,43.175,186.904
20,959,81.74283582089552,67,67,6,01:15.9,01:15.6,01:15.3,0.761904762,6,2016,483.3,10,0,75.3,57.702,209.203
20,960,144.01027272727273,44,44,4,01:47.8,01:47.9,01:47.1,0.85,6,2016,483.3,13,0,107.1,1043.676,223.674
20,961,88.09583018867924,53,53,3,01:23.1,01:22.3,01:22.0,0.9,6,2016,483.3,14,0,82,50.505,241.626
20,962,114.3712131147541,61,61,22,01:49.1,NA,NA,0,6,2016,483.3,15,0,109.1,82.657,169.863
20,964,98.5585283018868,53,53,4,01:31.7,01:31.2,01:31.0,0.857142857,6,2016,483.3,22,0,91,46.113,219.781
20,965,105.99557142857142,56,56,6,01:37.2,01:36.5,01:36.4,0.761904762,6,2016,483.3,69,0,96.4,72.401,198.712
20,966,85.1931690140845,71,71,7,01:19.9,01:19.4,01:19.4,0.7,6,2016,483.3,32,0,79.4,22.035,187.817
20,967,153.34745070422537,71,71,5,01:12.2,01:12.0,01:11.5,0.80952381,6,2016,483.3,18,1,71.5,3524.541,179.968
20,968,106.99738181818182,55,55,5,01:40.3,01:40.0,01:39.7,0.80952381,6,2016,483.3,24,0,99.7,43.583,192.756
20,969,88.6258245614035,57,57,2,01:25.2,01:23.4,01:22.5,0.947368421,6,2017,295.3,1,1,82.5,21.988,220.351
20,970,104.68585714285715,56,56,2,01:33.1,01:32.4,01:31.9,0.947368421,6,2017,295.3,17,0,91.9,97.435,205.648
20,971,98.83112280701755,57,57,3,01:31.0,01:29.6,01:29.2,0.894736842,6,2017,295.3,3,0,89.2,49.016,207.652
20,972,101.71846153846154,52,52,1,01:34.5,01:34.0,01:33.2,1,6,2017,295.3,71,0,93.2,30.097,216.343
20,973,87.27253030303031,66,66,2,01:20.9,01:20.3,01:19.2,0.947368421,6,2017,295.3,4,0,79.2,44.806,200.277
20,974,80.56846153846153,78,78,2,01:13.1,01:12.4,01:12.2,0.947368421,6,2017,295.3,6,0,72.2,24.306,159.669
20,975,80.30087142857143,70,70,2,01:13.0,01:12.7,01:11.8,0.947368421,6,2017,295.3,7,0,71.8,54.941,210.115
20,976,145.91272549019607,51,51,4,01:43.0,01:41.9,01:41.8,0.833333333,6,2017,295.3,73,0,101.8,1375.358,208.919
20,977,69.14339436619719,71,71,2,01:05.6,01:04.8,01:04.3,0.947368421,6,2017,295.3,70,0,64.3,21.75,230.306
20,978,97.67488235294118,51,51,3,01:40.0,01:29.0,01:27.4,0.894736842,6,2017,295.3,9,0,87.4,63.567,230.838
20,979,85.52447142857143,70,70,1,01:17.2,01:16.8,01:16.3,1,6,2017,295.3,11,0,76.3,22.317,195.176
20,980,115.57222727272728,44,44,2,01:44.3,01:44.0,01:42.8,0.947368421,6,2017,295.3,13,0,102.8,48.093,236.583
20,981,86.20054716981132,53,53,8,01:37.2,01:36.2,01:38.1,0.631578947,6,2017,295.3,14,0,96.2,24.307,248.576
20,985,100.73453571428571,56,56,2,01:35.4,01:34.1,01:33.3,0.947368421,6,2017,295.3,69,0,93.3,47.92,203.003
20,986,82.48774647887323,71,71,1,01:17.7,01:16.9,01:16.5,1,6,2017,295.3,32,0,76.5,54.416,196.666
20,987,77.27129577464788,71,71,2,01:09.6,01:08.5,01:08.4,0.947368421,6,2017,295.3,18,0,68.4,77.492,213.849
20,988,103.15258181818182,55,55,3,01:37.8,01:37.0,01:36.8,0.894736842,6,2017,295.3,24,0,96.8,21.221,198.416
20,989,92.64281034482758,58,58,3,01:23.3,01:21.9,01:21.8,0.894736842,6,2018,410,1,0,81.8,21.787,220.782
20,990,96.8761403508772,57,57,1,01:29.1,01:28.3,01:28.0,1,6,2018,410,3,0,88,24.524,206.274
20,991,103.06546428571428,56,56,1,01:32.2,01:32.4,01:31.1,1,6,2018,410,17,0,91.1,23.009,201.311
20,992,122.14941176470589,51,51,1,01:42.8,01:43.0,01:41.5,1,6,2018,410,73,0,101.5,40.86,204.783
20,993,87.23569696969697,66,66,3,01:17.0,01:16.8,01:16.3,0.894736842,6,2018,410,4,0,76.3,46.327,211.783
20,994,79.25824358974359,78,78,2,01:12.4,01:11.5,01:11.0,0.947368421,6,2018,410,6,0,71,23.964,157.933
20,995,78.10848529411764,68,68,1,01:11.7,01:11.5,01:10.8,1,6,2018,410,7,0,70.8,23.529,212.26
20,996,103.27018867924528,53,53,3,01:31.8,01:30.8,01:30.4,0.894736842,6,2018,410,34,0,90.4,63.641,222.587
20,997,69.28457746478873,71,71,3,01:04.3,01:03.5,01:03.5,0.894736842,6,2018,410,70,0,63.5,23.912,231.728
20,998,100.95738461538461,52,52,2,01:26.6,01:26.4,01:25.9,0.947368421,6,2018,410,9,0,85.9,56.851,233.831
20,1000,83.62214285714286,70,70,4,01:16.7,01:28.6,01:36.2,0.842105263,6,2018,410,11,0,76.7,23.111,197.007
20,1001,113.96536363636363,44,44,2,01:43.0,01:41.5,01:58.9,0.947368421,6,2018,410,13,0,101.5,41.835,236.435
20,1002,87.3704716981132,53,53,2,01:20.5,01:19.6,01:19.3,0.947368421,6,2018,410,14,0,79.3,56.52,252.77
20,1003,110.02550819672132,61,61,3,01:38.2,01:37.9,01:36.6,0.894736842,6,2018,410,15,0,96.6,28.722,174.137
20,1004,99.10694339622641,53,53,3,01:33.5,01:33.0,01:31.9,0.894736842,6,2018,410,71,0,91.9,29.798,219.322
20,1005,100.13084905660378,53,53,9,01:29.0,01:28.3,01:32.2,0.578947368,6,2018,410,22,0,88.3,22.748,226.447
20,1006,101.37258928571428,56,56,2,01:34.6,01:33.1,01:32.3,0.947368421,6,2018,410,69,0,92.3,24.449,201.941
20,1007,83.46714084507042,71,71,4,01:16.1,01:15.7,01:15.0,0.842105263,6,2018,410,32,0,75,44.435,194.844
20,1008,74.02905633802817,71,71,2,01:08.5,01:07.8,01:07.4,0.947368421,6,2018,410,18,0,67.4,45.234,219.005
20,1009,108.78114545454545,55,55,3,01:36.8,01:36.3,01:35.1,0.894736842,6,2018,410,24,0,95.1,22.63,198.225
20,1010,89.38679310344828,58,58,3,01:22.9,01:21.9,01:21.2,0.894736842,6,2019,463,1,0,81.2,21.995,217.054
20,1011,99.95373684210526,57,57,2,01:28.7,01:28.4,01:28.2,0.947368421,6,2019,463,3,0,88.2,82.633,205.313
20,1012,98.93025,56,56,3,01:33.6,01:32.2,01:31.8,0.882352941,6,2019,463,17,0,91.8,45.065,206.921
20,1013,108.32707843137256,51,51,3,01:42.0,01:41.9,01:40.8,0.894736842,6,2019,463,73,0,100.8,19.981,206.546
20,1014,87.26681818181818,66,66,3,01:17.4,01:16.7,01:16.3,0.894736842,6,2019,463,4,0,76.3,45.389,209.947
20,1015,79.62870512820513,78,78,4,01:11.4,01:11.2,01:10.9,0.842105263,6,2019,463,6,0,70.9,24.483,157.494
20,1016,76.36774285714286,70,70,1,01:11.2,01:11.1,01:10.2,1,6,2019,463,7,0,70.2,23.782,209.677
20,1017,96.86781132075471,53,53,7,01:31.1,01:29.5,01:29.8,0.684210526,6,2019,463,34,0,89.5,60.512,226.775
20,1018,69.5976338028169,71,71,10,01:04.4,01:03.7,NA,0.526315789,6,2019,463,70,0,63.7,47.487,229.694
20,1021,82.36041428571428,70,70,5,01:16.5,01:15.9,01:15.1,0.789473684,6,2019,463,11,0,75.1,24.819,197.673
20,1022,114.82118181818181,44,44,2,01:44.1,01:43.0,01:43.3,0.947368421,6,2019,463,13,0,103,45.649,236.957
20,1024,116.61749180327868,61,61,3,01:38.4,01:36.7,01:36.4,0.894736842,6,2019,463,15,0,96.4,29.384,173.916
20,1026,94.61726923076922,52,52,1,01:29.0,01:28.2,01:27.1,1,6,2019,463,22,0,87.1,47.245,226.929
20,1027,81.84042253521126,71,71,3,01:16.7,01:15.9,01:15.2,0.894736842,6,2019,463,32,0,75.2,21.862,195.19
20,1030,103.81949090909092,55,55,5,01:37.0,01:35.8,01:35.3,0.789473684,6,2019,463,24,0,95.3,47.629,199.688
20,1031,77.1870985915493,71,71,11,01:04.6,01:04.2,NA,0.473684211,6,2020,585,70,0,64.2,64.299,226.524
20,1034,102.36807692307693,52,52,10,01:26.5,01:26.5,01:26.3,0.526315789,6,2020,585,9,0,86.3,29.439,234.242
20,1035,93.37236538461538,52,52,12,01:27.6,01:27.1,NA,0.421052632,6,2020,585,9,0,87.1,56.519,233.602
20,1037,116.40125,44,44,14,01:43.6,01:43.3,NA,0.315789474,6,2020,585,13,0,103.3,22.982,229.309
20,1039,142.4583559322034,59,59,14,01:17.1,01:16.9,NA,0.315789474,6,2020,585,76,0,76.9,2812.686,232.531
20,1041,96.50751666666666,60,60,11,01:27.1,01:26.7,NA,0.473684211,6,2020,585,20,0,86.7,46.982,204.99
20,1043,84.77592063492064,63,63,14,01:15.6,01:15.4,NA,0.315789474,6,2020,585,21,0,75.4,70.431,227.248
20,1044,106.40125862068966,58,58,12,02:03.4,01:55.2,NA,0.421052632,6,2020,585,5,1,115.2,49.423,192.819
20,1046,63.192241379310346,87,87,13,00:54.3,00:54.2,NA,0.368421053,6,2020,585,80,0,54.2,79.105,224.141
20,1056,76.78732051282051,78,78,8,01:12.1,01:11.3,01:11.4,0.611111111,117,2021,236.05,6,0,71.3,24.369,159.503
20,1057,157.21166666666667,51,51,11,01:42.5,01:42.2,NA,0.473684211,117,2021,236.05,73,0,102.2,2035.202,206.032
20,1059,100.4799245283019,53,53,12,01:32.1,01:31.8,NA,0.421052632,117,2021,236.05,34,0,91.8,31.069,216.508
20,1062,106.9294,70,70,10,01:17.1,01:16.8,01:16.8,0.526315789,117,2021,236.05,11,1,76.8,1515.475,193.613
20,1065,93.18841509433962,53,53,11,01:21.4,01:20.9,NA,0.473684211,117,2021,236.05,14,0,80.9,51.084,242.672
20,1073,94.56675862068965,58,58,15,01:24.2,01:24.3,NA,0.263157895,117,2021,236.05,24,0,84.2,21.221,215.299
154,902,105.71729824561403,57,57,16,01:36.7,01:35.9,NA,0.285714286,208,2014,142.1,3,0,95.9,75.917,195.923
154,913,121.21373333333334,60,60,16,01:47.9,01:47.8,NA,0.285714286,208,2014,142.1,15,0,107.8,88.123,160.591
154,928,107.161,56,56,8,01:38.2,01:38.1,01:37.9,0.631578947,208,2015,149.8,17,0,97.9,47.026,190.272
154,929,101.58898245614036,57,57,10,01:35.0,01:34.1,01:34.5,0.5,208,2015,149.8,3,0,94.1,49.994,196.48
154,931,84.44660256410256,78,78,11,01:17.8,01:17.0,NA,0.473684211,208,2015,149.8,6,0,77,25.077,149.263
154,936,93.16757971014492,69,69,10,01:24.2,01:23.8,01:24.2,0.526315789,208,2015,149.8,11,0,83.8,109.662,179.059
154,937,117.63662790697674,43,43,4,01:49.4,01:49.0,01:48.6,0.842105263,208,2015,149.8,13,0,108.6,47.21,219.677
154,940,101.10954716981132,53,53,8,01:34.4,01:34.3,01:34.0,0.631578947,208,2015,149.8,22,0,94,48.347,212.955
154,943,87.22495774647888,71,71,12,01:21.6,01:21.0,NA,0.421052632,208,2015,149.8,32,0,81,45.836,186.92
154,945,109.2432,55,55,15,01:42.6,NA,NA,0.263157895,208,2015,149.8,24,0,102.6,44.437,188.877
154,948,115.2218596491228,57,57,19,01:28.3,NA,NA,0.142857143,210,2016,129.91,1,0,88.3,1089.417,205.582
154,949,99.87710526315789,57,57,9,01:32.0,01:31.8,NA,0.619047619,210,2016,129.91,3,0,91.8,81.953,202.749
154,956,74.61654929577465,71,71,13,01:07.7,01:07.9,NA,0.428571429,210,2016,129.91,70,0,67.7,61.076,222.718
154,960,144.71663636363635,44,44,11,01:48.8,01:48.3,NA,0.5,210,2016,129.91,13,0,108.3,1046.178,221.561
154,964,100.04881132075472,53,53,8,01:32.5,01:32.2,01:32.0,0.666666667,210,2016,129.91,22,0,92,49.17,215.473
154,968,108.378,55,55,14,01:41.5,01:41.6,NA,0.380952381,210,2016,129.91,24,0,101.5,45.365,190.477
154,971,100.14454385964912,57,57,9,01:31.7,01:30.9,01:30.8,0.578947368,210,2017,130.6,3,0,90.8,50.04,205.198
154,974,80.80115384615385,78,78,8,01:13.8,01:13.2,01:13.3,0.631578947,210,2017,130.6,6,0,73.2,24.66,155.823
154,977,70.16454929577465,71,71,7,01:05.9,01:05.3,01:05.5,0.684210526,210,2017,130.6,70,0,65.3,22.026,226.633
154,980,116.23575,44,44,12,01:45.7,01:45.1,NA,0.421052632,210,2017,130.6,13,0,105.1,45.681,231.14
154,982,128.39355172413792,58,58,15,01:43.6,01:43.9,NA,0.263157895,210,2017,130.6,15,1,103.6,126.052,169.402
154,984,100.77503773584905,53,53,16,01:30.8,NA,NA,0.210526316,210,2017,130.6,22,0,90.8,22.781,219.253
154,991,103.60135714285714,56,56,10,01:33.2,01:32.5,01:32.9,0.526315789,210,2018,130,17,0,92.5,46.716,201.453
154,999,83.26441791044776,67,67,6,01:13.0,01:12.7,01:12.5,0.736842105,210,2018,130,10,1,72.5,62.688,214.641
154,1001,115.9188409090909,44,44,5,01:43.6,01:43.0,02:02.1,0.789473684,210,2018,130,13,0,103,43.528,232.856
154,1005,100.4577358490566,53,53,5,01:29.7,01:29.7,01:29.8,0.789473684,210,2018,130,22,0,89.7,23.692,220.551
154,1008,74.3703661971831,71,71,9,01:08.7,01:08.2,01:08.5,0.578947368,210,2018,130,18,0,68.2,23.403,214.372
154,1014,87.65278787878788,66,66,7,01:18.0,01:17.1,01:16.9,0.684210526,210,2019,173,4,0,76.9,45.111,206.743
154,1015,80.31373076923077,78,78,13,01:11.8,01:12.0,NA,0.368421053,210,2019,173,6,0,71.8,24.219,156.531
154,1020,98.251765625,64,64,6,01:13.1,01:12.8,01:12.9,0.736842105,210,2019,173,10,1,72.8,113.323,211.797
154,1024,117.19840983606558,61,61,17,01:40.3,NA,NA,0.157894737,210,2019,173,15,0,100.3,73.032,171.507
154,1029,78.99894366197184,71,71,8,01:09.2,01:08.7,01:08.9,0.631578947,210,2019,173,18,0,68.7,47.247,210.711
154,1034,102.62178846153846,52,52,19,01:27.6,NA,NA,0.052631579,210,2020,87.87518,9,0,87.6,33.816,236.212
154,1037,116.48986363636364,44,44,17,01:43.8,NA,NA,0.157894737,210,2020,87.87518,13,0,103.8,23.636,229.184
154,1038,121.90981132075471,53,53,16,01:21.1,NA,NA,0.210526316,210,2020,87.87518,14,0,81.1,1556.124,245.972
154,1039,142.6626440677966,59,59,15,01:17.1,01:17.3,NA,0.263157895,210,2020,87.87518,76,0,77.1,2705.017,229.532
154,1041,96.4787,60,60,16,01:27.6,NA,NA,0.210526316,210,2020,87.87518,20,0,87.6,23.635,202.407
154,1043,84.76769841269841,63,63,16,01:15.9,NA,NA,0.210526316,210,2020,87.87518,21,0,75.9,61.621,224.206
155,902,106.50250877192983,57,57,19,01:37.1,NA,NA,0.142857143,207,2014,56,3,0,97.1,53.752,192.434
807,900,98.76189473684211,57,57,7,01:33.9,01:43.7,01:46.0,0.714285714,10,2014,60,1,0,93.9,45.548,206.235
807,901,108.44951785714285,56,56,7,01:58.9,02:00.8,02:01.7,0.714285714,10,2014,60,2,0,118.9,50.223,188.284
807,902,105.4631052631579,57,57,12,01:34.9,01:35.1,NA,0.476190476,10,2014,60,3,0,94.9,49.197,197.228
807,903,104.82841071428571,56,56,8,01:55.9,01:56.8,01:56.4,0.666666667,10,2014,60,17,0,115.9,46.202,191.218
807,906,85.2239,70,70,11,01:16.9,01:16.3,NA,0.523809524,10,2014,60,7,0,76.3,23.902,198.89
807,907,74.91708450704225,71,71,10,01:10.4,01:09.6,NA,0.571428571,10,2014,60,70,0,69.6,44.166,212.882
807,908,NA,52,52,4,01:41.3,01:37.1,01:38.3,0.857142857,10,2014,60,9,0,97.1,29.579,215.032
807,909,84.88197014925373,67,67,9,01:18.9,01:18.0,01:18.0,0.619047619,10,2014,60,10,0,78,39.078,200.57
807,911,116.86938636363637,44,44,18,02:11.3,NA,NA,0.19047619,10,2014,60,13,0,131.3,47.664,221.934
807,912,90.99701886792452,53,53,14,01:26.4,01:26.3,NA,0.380952381,10,2014,60,14,0,86.3,25.547,233.363
807,913,121.1076,60,60,13,01:47.4,01:47.3,NA,0.428571429,10,2014,60,15,0,107.3,89.764,161.703
807,914,154.97656818181818,44,44,14,01:35.0,01:35.1,NA,0.380952381,10,2014,60,22,1,95,1209.923,185.306
807,915,105.51043396226414,53,53,12,01:40.3,01:40.1,NA,0.45,10,2014,60,71,0,100.1,30.096,205.023
807,917,76.9928028169014,71,71,12,01:11.8,01:12.0,NA,0.352941176,10,2014,60,18,0,71.8,70.288,210.4
807,918,109.17758181818182,55,55,12,01:42.4,01:42.4,NA,0.352941176,10,2014,60,24,0,102.4,49.087,189.024
807,931,84.41861538461538,78,78,13,01:17.6,01:17.2,NA,0.368421053,10,2015,147.3,6,0,77.2,59.531,150.313
807,933,77.19725352112675,71,71,5,01:11.3,01:09.6,01:09.3,0.789473684,10,2015,147.3,70,0,69.3,21.685,214.686
807,934,107.04755769230769,52,52,9,01:34.6,01:33.7,01:33.7,0.578947368,10,2015,147.3,9,1,93.7,62.449,215.752
807,940,100.79371698113208,53,53,11,01:35.3,01:34.4,NA,0.473684211,10,2015,147.3,22,0,94.4,83.001,212.6
807,943,87.0549014084507,71,71,10,01:21.3,01:20.9,01:20.8,0.526315789,10,2015,147.3,32,0,80.8,47.413,188.059
807,945,109.15987272727273,55,55,7,01:42.0,01:41.9,01:41.7,0.684210526,10,2015,147.3,24,0,101.7,44.219,186.751
807,948,115.25901754385964,57,57,10,01:26.6,01:25.9,NA,0.571428571,10,2016,119.2,1,0,85.9,1111.322,205.646
807,953,93.10425641025641,78,78,5,01:15.3,01:15.0,01:14.7,0.80952381,10,2016,119.2,6,1,74.7,52.279,151.62
807,955,110.78576470588236,51,51,12,01:44.9,01:44.8,NA,0.476190476,10,2016,119.2,73,0,104.8,20.347,200.077
807,957,111.02967307692307,52,52,9,01:32.3,01:31.8,01:32.2,0.6,10,2016,119.2,9,1,91.8,60.614,217.25
807,959,82.30222388059701,67,67,7,01:16.3,01:15.6,01:15.5,0.714285714,10,2016,119.2,10,0,75.5,58.659,205.686
807,960,143.79465909090908,44,44,7,01:48.1,01:47.3,01:47.5,0.7,10,2016,119.2,13,0,107.3,1046.047,222.094
807,961,89.1838679245283,53,53,9,01:23.3,01:23.0,01:22.8,0.6,10,2016,119.2,14,0,82.8,48.596,239.837
807,963,105.47925,56,56,8,01:34.8,01:34.4,01:34.5,0.666666667,10,2016,119.2,2,0,94.4,75.813,204.051
807,964,99.29264150943396,53,53,9,01:32.4,01:32.2,01:32.1,0.619047619,10,2016,119.2,22,0,92.1,45.784,214.74
807,966,85.77877464788732,71,71,5,01:20.6,01:19.8,01:19.3,0.8,10,2016,119.2,32,0,79.3,22.134,186.034
807,967,153.39664788732395,71,71,8,01:12.4,01:12.4,01:12.1,0.666666667,10,2016,119.2,18,1,72.1,3518.09,178.862
807,968,107.89321818181818,55,55,7,01:41.0,01:40.7,01:40.5,0.714285714,10,2016,119.2,24,0,100.5,43.316,188.717
807,971,100.2379298245614,57,57,7,01:31.1,01:30.2,01:29.8,0.684210526,4,2017,195.4,3,0,89.8,51.769,204.286
807,972,103.55636538461539,52,52,8,01:35.5,01:35.3,01:35.3,0.631578947,4,2017,195.4,71,0,95.3,30.28,213.912
807,975,80.6504,70,70,10,01:13.8,01:13.4,01:13.3,0.526315789,4,2017,195.4,7,0,73.3,26.764,206.204
807,978,97.16743137254902,51,51,6,01:39.2,01:29.3,01:28.9,0.736842105,4,2017,195.4,9,0,88.9,30.841,229.08
807,980,116.15697727272727,44,44,7,01:45.3,01:45.0,01:45.0,0.684210526,4,2017,195.4,13,0,105,47.046,231.49
807,988,104.35954545454545,55,55,7,01:38.8,01:38.1,01:38.3,0.684210526,4,2017,195.4,24,0,98.1,29.724,195.303
807,989,93.20610344827587,58,58,8,01:23.8,01:23.5,01:23.5,0.631578947,4,2018,190,1,0,83.5,22.628,219.23
807,990,98.61340350877192,57,57,8,01:30.3,01:29.2,01:29.6,0.631578947,4,2018,190,3,0,89.2,48.836,205.807
807,991,102.81128571428572,56,56,7,01:33.5,01:32.5,01:32.5,0.684210526,4,2018,190,17,0,92.5,46.951,202.553
807,994,79.48264102564103,78,78,11,01:13.1,01:12.4,NA,0.473684211,4,2018,190,6,0,72.4,25.213,157.941
807,996,103.83724528301887,53,53,12,01:32.9,01:32.1,NA,0.421052632,4,2018,190,34,0,92.1,25.016,219.365
807,998,101.50007692307692,52,52,11,01:28.0,01:27.9,NA,0.473684211,4,2018,190,9,0,87.9,28.719,227.049
807,999,83.23065671641791,67,67,7,01:13.5,01:12.9,01:12.6,0.684210526,4,2018,190,10,1,72.6,61.148,211.351
807,1006,102.60451785714285,56,56,7,01:34.9,01:34.6,01:34.2,0.684210526,4,2018,190,69,0,94.2,24.681,199.369
807,1014,87.72248484848485,66,66,16,01:18.4,NA,NA,0.210526316,4,2019,272,4,0,78.4,22.193,206.171
807,1019,95.02278846153847,52,52,10,01:26.6,01:26.4,01:26.4,0.526315789,4,2019,272,9,0,86.4,28.926,235.773
807,1022,116.64429545454546,44,44,7,01:45.9,01:44.5,01:44.5,0.684210526,4,2019,272,13,0,104.5,46.475,232.714
807,1023,86.50622641509435,53,53,6,01:20.2,01:20.3,01:20.0,0.736842105,4,2019,272,14,0,80,24.092,249.337
807,1024,116.89155737704918,61,61,8,01:39.0,01:38.6,01:38.3,0.631578947,4,2019,272,15,0,98.3,58.715,172.333
807,1025,107.14779245283019,53,53,7,01:34.2,01:33.9,01:33.3,0.684210526,4,2019,272,71,0,93.3,64.05,213.692
807,1029,78.98221126760563,71,71,14,01:09.0,01:08.9,NA,0.315789474,4,2019,272,18,0,68.9,69.687,212.69
807,1035,93.03738461538461,52,52,3,01:27.3,01:26.3,01:26.1,0.894736842,211,2020,162.19,9,0,86.1,86.103,235.412
807,1041,96.37061666666666,60,60,20,01:28.0,NA,NA,0,211,2020,162.19,20,0,88,45.386,204.256
813,902,106.0622105263158,57,57,17,01:36.7,NA,NA,0.238095238,208,2014,142.1,3,0,96.7,118.958,195.484
813,913,121.19516666666667,60,60,18,01:49.1,NA,NA,0.19047619,208,2014,142.1,15,0,109.1,118.014,161.059
813,916,109.06526785714286,56,56,11,01:38.6,01:38.5,NA,0.411764706,208,2014,142.1,69,0,98.5,54.202,191.187
813,932,79.71155714285715,70,70,6,01:16.1,01:15.6,01:15.3,0.722222222,208,2015,149.8,7,0,75.3,23.66,200.288
813,936,93.40763768115941,69,69,14,01:23.9,01:24.6,NA,0.315789474,208,2015,149.8,11,0,83.9,117.642,181.012
813,939,120.98091803278689,61,61,18,01:47.3,NA,NA,0.105263158,208,2015,149.8,15,0,107.3,88.981,165.5
813,940,101.13364150943396,53,53,13,01:34.8,01:34.5,NA,0.368421053,208,2015,149.8,22,0,94.5,48.091,213.022
813,941,111.17192452830189,53,53,14,01:39.7,01:39.8,NA,0.277777778,208,2015,149.8,71,0,99.7,29.952,207.402
813,942,119.37457142857143,56,56,15,02:00.8,02:01.6,NA,0.263157895,208,2015,149.8,69,1,120.8,78.351,192.97
813,943,87.23346478873239,71,71,13,01:21.5,01:21.3,NA,0.368421053,208,2015,149.8,32,0,81.3,50.584,186.762
815,900,99.37940350877193,57,57,16,01:34.1,01:47.3,NA,0.285714286,10,2014,60,1,0,94.1,70.564,206.088
815,902,105.38263157894737,57,57,5,01:35.0,01:34.7,01:34.3,0.80952381,10,2014,60,3,0,94.3,49.434,196.165
815,903,105.344625,56,56,16,01:58.4,01:58.3,NA,0.285714286,10,2014,60,17,0,118.3,46.55,191.959
815,907,74.69749295774648,71,71,11,01:10.1,01:09.8,NA,0.523809524,10,2014,60,70,0,69.8,45.73,215.874
815,911,116.83747727272727,44,44,13,02:10.7,02:10.1,NA,0.428571429,10,2014,60,13,0,130.1,47.081,220.151
815,912,90.80667924528302,53,53,10,01:26.6,01:25.9,01:25.9,0.571428571,10,2014,60,14,0,85.9,24.938,234.042
815,913,121.06388333333334,60,60,15,01:48.1,01:47.6,NA,0.333333333,10,2014,60,15,0,107.6,124.109,162.793
815,915,105.487,53,53,13,01:40.7,01:40.2,NA,0.4,10,2014,60,71,0,100.2,29.876,204.547
815,918,109.33961818181818,55,55,11,01:42.7,01:42.2,NA,0.411764706,10,2014,60,24,0,102.2,44.356,188.968
815,931,84.27478205128205,78,78,7,01:17.4,01:17.0,01:16.8,0.684210526,10,2015,147.3,6,0,76.8,49.852,150.811
815,937,118.00893023255814,43,43,5,01:49.0,01:48.8,01:48.6,0.789473684,10,2015,147.3,13,0,108.6,46.48,219.645
815,938,89.6881320754717,53,53,7,01:24.8,01:24.4,01:24.6,0.684210526,10,2015,147.3,14,0,84.4,24.281,236.609
815,939,120.21236065573771,61,61,13,01:46.6,01:46.4,NA,0.368421053,10,2015,147.3,15,0,106.4,59.408,162.847
815,941,110.56494339622641,53,53,7,01:39.6,01:38.9,01:38.7,0.666666667,10,2015,147.3,71,0,98.7,30.545,206.862
815,942,119.23421428571429,56,56,6,01:59.3,01:59.2,NA,0.736842105,10,2015,147.3,69,1,119.2,51.188,192.668
815,943,87.17438028169015,71,71,9,01:21.0,01:20.7,01:20.7,0.578947368,10,2015,147.3,32,0,80.7,23.547,187.227
815,945,108.6204909090909,55,55,4,01:42.0,01:41.6,01:41.2,0.842105263,10,2015,147.3,24,0,101.2,44.038,188.818
815,948,115.5660350877193,57,57,9,01:26.6,01:25.8,NA,0.619047619,10,2016,119.2,1,0,85.8,1112.03,205.764
815,950,107.64596428571429,56,56,7,01:38.1,01:37.1,01:36.9,0.714285714,10,2016,119.2,17,0,96.9,68.051,192.679
815,952,93.62962121212121,66,66,9,01:24.7,01:24.0,01:23.8,0.619047619,10,2016,119.2,4,0,83.8,44.597,186.612
815,953,92.08920512820512,78,78,8,01:15.3,01:14.9,01:14.9,0.666666667,10,2016,119.2,6,1,74.9,51.322,153.139
815,955,109.757,51,51,2,01:44.5,01:43.9,01:43.5,0.952380952,10,2016,119.2,73,0,103.5,20.614,201.988
815,957,111.01484615384615,52,52,11,01:32.3,01:31.9,NA,0.5,10,2016,119.2,9,1,91.9,58.39,216.625
815,960,143.90268181818183,44,44,6,01:48.1,01:47.5,01:47.4,0.75,10,2016,119.2,13,0,107.4,1046.719,222.321
815,961,88.92533962264152,53,53,8,01:23.4,01:22.9,01:22.8,0.65,10,2016,119.2,14,0,82.8,48.57,239.93
815,962,115.73790163934426,61,61,10,01:45.2,01:44.7,01:44.6,0.571428571,10,2016,119.2,15,0,104.6,61.563,163.508
815,963,105.29589285714286,56,56,7,01:35.1,01:34.5,01:34.3,0.714285714,10,2016,119.2,2,0,94.3,50.971,200.898
815,964,99.26090566037736,53,53,7,01:32.7,01:32.2,01:32.0,0.714285714,10,2016,119.2,22,0,92,46.326,216.061
815,966,86.03098591549296,71,71,12,01:20.3,01:20.3,NA,0.45,10,2016,119.2,32,0,80.3,22.213,185.324
815,967,153.3335352112676,71,71,9,01:12.7,01:12.3,01:12.2,0.619047619,10,2016,119.2,18,1,72.2,3490.688,178.113
815,968,108.0507090909091,55,55,8,01:40.9,01:40.7,01:40.5,0.666666667,10,2016,119.2,24,0,100.5,43.32,189.972
815,971,99.92947368421052,57,57,18,01:32.3,NA,NA,0.105263158,10,2017,117,3,0,92.3,48.962,205.933
815,972,103.37559615384615,52,52,9,01:36.2,01:35.5,01:35.3,0.578947368,10,2017,117,71,0,95.3,29.868,213.385
815,974,81.06960256410257,78,78,7,01:13.5,01:13.4,01:13.3,0.684210526,10,2017,117,6,0,73.3,91.824,160.561
