driverId,raceId,totaltime,avglaptime,lapnum,lapnummax,position,q1,q2,q3,prop,constructorId,year,budget,circuitId,Weather,qfastest,totallap,fastestLapSpeed
20,909,5666.928,84.58101492537314,67,67,6,01:18.2,01:17.6,01:17.6,0.761904762,9,2014,340,10,0,77.6,57.547,201.93
20,910,6826.022,97.5146,70,70,2,01:25.7,01:23.6,01:23.2,0.952380952,9,2014,340,11,1,83.2,43.778,177.716
20,911,5128.7519999999995,116.56254545454546,44,44,3,02:10.1,02:08.9,02:07.7,0.904761905,9,2014,340,13,0,127.7,68.721,223.229
20,912,4810.201,90.75850943396226,53,53,8,01:26.6,01:25.8,01:25.4,0.666666667,9,2014,340,14,0,85.4,25.176,233.952
20,913,7218.329,120.30548333333334,60,60,4,01:47.5,01:46.6,01:45.9,0.857142857,9,2014,340,15,0,105.9,58.88,162.052
20,914,6732.143,153.00325,44,44,9,01:35.5,01:34.8,01:34.4,0.619047619,9,2014,340,22,1,94.4,1182.185,186.795
20,915,5576.929,105.22507547169812,53,53,11,01:40.4,01:40.1,NA,0.5,9,2014,340,71,0,100.1,30.355,205.133
20,916,6100.519,108.93783928571429,56,56,17,01:39.6,NA,NA,0.058823529,9,2014,340,69,0,99.6,95.882,195.768
20,917,5453.975,76.81654929577465,71,71,6,01:11.9,01:11.1,01:10.9,0.705882353,9,2014,340,18,0,70.9,69.749,209.576
20,926,5548.59,95.66534482758621,58,58,4,01:29.3,01:27.7,01:27.8,0.823529412,6,2015,474.7,1,0,87.7,22.694,208.74
20,927,6065.793,108.31773214285714,56,56,2,01:39.8,01:39.6,01:49.9,0.944444444,6,2015,474.7,2,0,99.6,49.088,193.501
20,928,5984.996,106.87492857142857,56,56,3,01:37.5,01:37.0,01:36.7,0.894736842,6,2015,474.7,17,0,96.7,44.932,190.487
20,929,5749.798,100.87364912280701,57,57,2,01:34.9,01:33.6,01:33.0,0.944444444,6,2015,474.7,3,0,93,82.879,201.639
20,930,6117.897,92.6954090909091,66,66,3,01:27.5,01:26.2,01:25.5,0.894736842,6,2015,474.7,4,0,85.5,43.598,184.687
20,931,6562.906,84.1398205128205,78,78,3,01:17.5,01:16.2,01:15.8,0.894736842,6,2015,474.7,6,0,75.8,24.851,152.347
20,932,5563.048,79.47211428571428,70,70,16,01:17.3,NA,NA,0.166666667,6,2015,474.7,7,0,77.3,51.186,203.613
20,933,5435.111,76.55085915492958,71,71,3,01:11.2,01:09.4,01:08.8,0.894736842,6,2015,474.7,70,0,68.8,31.882,217.815
20,934,5513.172,106.02253846153846,52,52,6,01:33.6,01:33.6,01:33.5,0.736842105,6,2015,474.7,9,1,93.5,58.622,217.053
20,936,6369.985,92.3186231884058,69,69,3,01:23.3,01:23.2,01:22.7,0.894736842,6,2015,474.7,11,0,82.7,77.688,181.759
20,938,4705.7300000000005,88.78735849056604,53,53,3,01:25.0,01:23.6,01:23.7,0.894736842,6,2015,474.7,14,0,83.6,24.34,238.678
20,939,7282.118,119.37898360655738,61,61,1,01:46.0,01:44.7,01:43.9,1,6,2015,474.7,15,0,103.9,58.445,165.659
20,940,5307.358,100.13883018867925,53,53,4,01:34.4,01:33.8,01:33.2,0.842105263,6,2015,474.7,22,0,93.2,46.204,213.523
20,941,5836.977,110.13164150943396,53,53,4,01:38.6,01:38.4,01:38.0,0.833333333,6,2015,474.7,71,0,98,29.367,210.378
20,942,6656.084,118.85864285714285,56,56,5,02:00.9,01:58.6,NA,0.789473684,6,2015,474.7,69,1,118.6,74.753,195.863
20,944,5483.334,77.23005633802816,71,71,3,01:12.2,01:11.9,01:11.8,0.894736842,6,2015,474.7,18,0,71.8,71.136,206.705
20,945,5953.91,108.25290909090909,55,55,16,01:42.9,NA,NA,0.210526316,6,2015,474.7,24,0,102.9,43.423,191.242
20,948,6505.208,114.12645614035088,57,57,3,01:26.9,01:25.3,01:24.7,0.904761905,6,2016,483.3,1,0,84.7,1135.199,212.235
20,950,5971.667,106.63691071428572,56,56,4,01:37.0,01:36.2,01:36.2,0.857142857,6,2016,483.3,17,0,96.2,74.741,195.046
20,952,6105.598,92.5090606060606,66,66,6,01:24.1,01:23.7,01:23.3,0.761904762,6,2016,483.3,4,0,83.3,65.863,190.488
20,953,7184.979,92.11511538461538,78,78,4,01:14.6,01:14.3,01:14.6,0.857142857,6,2016,483.3,6,1,74.3,50.675,154.005
20,954,5470.307,78.14724285714286,70,70,3,01:13.9,01:13.9,01:13.0,0.9,6,2016,483.3,7,0,73,44.958,205.769
20,955,5589.062,109.58945098039216,51,51,4,01:45.1,01:44.5,01:44.0,0.857142857,6,2016,483.3,73,0,104,20.422,201.917
20,957,5782.485,111.20163461538462,52,52,6,01:31.6,01:30.7,01:31.5,0.75,6,2016,483.3,9,1,90.7,60.544,218.786
20,958,6058.3279999999995,86.54754285714286,70,70,5,01:35.7,01:24.1,01:20.9,0.80952381,6,2016,483.3,11,0,80.9,43.175,186.904
20,959,5476.77,81.74283582089552,67,67,6,01:15.9,01:15.6,01:15.3,0.761904762,6,2016,483.3,10,0,75.3,57.702,209.203
20,960,6336.452,144.01027272727273,44,44,4,01:47.8,01:47.9,01:47.1,0.85,6,2016,483.3,13,0,107.1,1043.676,223.674
20,961,4669.079,88.09583018867924,53,53,3,01:23.1,01:22.3,01:22.0,0.9,6,2016,483.3,14,0,82,50.505,241.626
20,962,6976.644,114.3712131147541,61,61,22,01:49.1,NA,NA,0,6,2016,483.3,15,0,109.1,82.657,169.863
20,964,5223.602,98.5585283018868,53,53,4,01:31.7,01:31.2,01:31.0,0.857142857,6,2016,483.3,22,0,91,46.113,219.781
20,965,5935.752,105.99557142857142,56,56,6,01:37.2,01:36.5,01:36.4,0.761904762,6,2016,483.3,69,0,96.4,72.401,198.712
20,966,6048.715,85.1931690140845,71,71,7,01:19.9,01:19.4,01:19.4,0.7,6,2016,483.3,32,0,79.4,22.035,187.817
20,967,10887.669,153.34745070422537,71,71,5,01:12.2,01:12.0,01:11.5,0.80952381,6,2016,483.3,18,1,71.5,3524.541,179.968
20,968,5884.856,106.99738181818182,55,55,5,01:40.3,01:40.0,01:39.7,0.80952381,6,2016,483.3,24,0,99.7,43.583,192.756
20,969,5051.6720000000005,88.6258245614035,57,57,2,01:25.2,01:23.4,01:22.5,0.947368421,6,2017,295.3,1,1,82.5,21.988,220.351
20,970,5862.408,104.68585714285715,56,56,2,01:33.1,01:32.4,01:31.9,0.947368421,6,2017,295.3,17,0,91.9,97.435,205.648
20,971,5633.374,98.83112280701755,57,57,3,01:31.0,01:29.6,01:29.2,0.894736842,6,2017,295.3,3,0,89.2,49.016,207.652
20,972,5289.36,101.71846153846154,52,52,1,01:34.5,01:34.0,01:33.2,1,6,2017,295.3,71,0,93.2,30.097,216.343
20,973,5759.987,87.27253030303031,66,66,2,01:20.9,01:20.3,01:19.2,0.947368421,6,2017,295.3,4,0,79.2,44.806,200.277
20,974,6284.34,80.56846153846153,78,78,2,01:13.1,01:12.4,01:12.2,0.947368421,6,2017,295.3,6,0,72.2,24.306,159.669
20,975,5621.061,80.30087142857143,70,70,2,01:13.0,01:12.7,01:11.8,0.947368421,6,2017,295.3,7,0,71.8,54.941,210.115
20,976,7441.549,145.91272549019607,51,51,4,01:43.0,01:41.9,01:41.8,0.833333333,6,2017,295.3,73,0,101.8,1375.358,208.919
20,977,4909.181,69.14339436619719,71,71,2,01:05.6,01:04.8,01:04.3,0.947368421,6,2017,295.3,70,0,64.3,21.75,230.306
20,978,4981.419,97.67488235294118,51,51,3,01:40.0,01:29.0,01:27.4,0.894736842,6,2017,295.3,9,0,87.4,63.567,230.838
20,979,5986.713,85.52447142857143,70,70,1,01:17.2,01:16.8,01:16.3,1,6,2017,295.3,11,0,76.3,22.317,195.176
20,980,5085.178,115.57222727272728,44,44,2,01:44.3,01:44.0,01:42.8,0.947368421,6,2017,295.3,13,0,102.8,48.093,236.583
20,981,4568.629,86.20054716981132,53,53,8,01:37.2,01:36.2,01:38.1,0.631578947,6,2017,295.3,14,0,96.2,24.307,248.576
20,985,5641.134,100.73453571428571,56,56,2,01:35.4,01:34.1,01:33.3,0.947368421,6,2017,295.3,69,0,93.3,47.92,203.003
20,986,5856.63,82.48774647887323,71,71,1,01:17.7,01:16.9,01:16.5,1,6,2017,295.3,32,0,76.5,54.416,196.666
20,987,5486.262,77.27129577464788,71,71,2,01:09.6,01:08.5,01:08.4,0.947368421,6,2017,295.3,18,0,68.4,77.492,213.849
20,988,5673.392,103.15258181818182,55,55,3,01:37.8,01:37.0,01:36.8,0.894736842,6,2017,295.3,24,0,96.8,21.221,198.416
20,989,5373.283,92.64281034482758,58,58,3,01:23.3,01:21.9,01:21.8,0.894736842,6,2018,410,1,0,81.8,21.787,220.782
20,990,5521.94,96.8761403508772,57,57,1,01:29.1,01:28.3,01:28.0,1,6,2018,410,3,0,88,24.524,206.274
20,991,5771.666,103.06546428571428,56,56,1,01:32.2,01:32.4,01:31.1,1,6,2018,410,17,0,91.1,23.009,201.311
20,992,6229.62,122.14941176470589,51,51,1,01:42.8,01:43.0,01:41.5,1,6,2018,410,73,0,101.5,40.86,204.783
20,993,5757.556,87.23569696969697,66,66,3,01:17.0,01:16.8,01:16.3,0.894736842,6,2018,410,4,0,76.3,46.327,211.783
20,994,6182.143,79.25824358974359,78,78,2,01:12.4,01:11.5,01:11.0,0.947368421,6,2018,410,6,0,71,23.964,157.933
20,995,5311.377,78.10848529411764,68,68,1,01:11.7,01:11.5,01:10.8,1,6,2018,410,7,0,70.8,23.529,212.26
20,996,5473.32,103.27018867924528,53,53,3,01:31.8,01:30.8,01:30.4,0.894736842,6,2018,410,34,0,90.4,63.641,222.587
20,997,4919.205,69.28457746478873,71,71,3,01:04.3,01:03.5,01:03.5,0.894736842,6,2018,410,70,0,63.5,23.912,231.728
20,998,5249.784,100.95738461538461,52,52,2,01:26.6,01:26.4,01:25.9,0.947368421,6,2018,410,9,0,85.9,56.851,233.831
20,1000,5853.55,83.62214285714286,70,70,4,01:16.7,01:28.6,01:36.2,0.842105263,6,2018,410,11,0,76.7,23.111,197.007
20,1001,5014.476,113.96536363636363,44,44,2,01:43.0,01:41.5,01:58.9,0.947368421,6,2018,410,13,0,101.5,41.835,236.435
20,1002,4630.635,87.3704716981132,53,53,2,01:20.5,01:19.6,01:19.3,0.947368421,6,2018,410,14,0,79.3,56.52,252.77
20,1003,6711.5560000000005,110.02550819672132,61,61,3,01:38.2,01:37.9,01:36.6,0.894736842,6,2018,410,15,0,96.6,28.722,174.137
20,1004,5252.668,99.10694339622641,53,53,3,01:33.5,01:33.0,01:31.9,0.894736842,6,2018,410,71,0,91.9,29.798,219.322
20,1005,5306.935,100.13084905660378,53,53,9,01:29.0,01:28.3,01:32.2,0.578947368,6,2018,410,22,0,88.3,22.748,226.447
20,1006,5676.865,101.37258928571428,56,56,2,01:34.6,01:33.1,01:32.3,0.947368421,6,2018,410,69,0,92.3,24.449,201.941
20,1007,5926.167,83.46714084507042,71,71,4,01:16.1,01:15.7,01:15.0,0.842105263,6,2018,410,32,0,75,44.435,194.844
20,1008,5256.063,74.02905633802817,71,71,2,01:08.5,01:07.8,01:07.4,0.947368421,6,2018,410,18,0,67.4,45.234,219.005
20,1009,5982.963,108.78114545454545,55,55,3,01:36.8,01:36.3,01:35.1,0.894736842,6,2018,410,24,0,95.1,22.63,198.225
20,1010,5184.434,89.38679310344828,58,58,3,01:22.9,01:21.9,01:21.2,0.894736842,6,2019,463,1,0,81.2,21.995,217.054
20,1011,5697.363,99.95373684210526,57,57,2,01:28.7,01:28.4,01:28.2,0.947368421,6,2019,463,3,0,88.2,82.633,205.313
20,1012,5540.094,98.93025,56,56,3,01:33.6,01:32.2,01:31.8,0.882352941,6,2019,463,17,0,91.8,45.065,206.921
20,1013,5524.6810000000005,108.32707843137256,51,51,3,01:42.0,01:41.9,01:40.8,0.894736842,6,2019,463,73,0,100.8,19.981,206.546
20,1014,5759.61,87.26681818181818,66,66,3,01:17.4,01:16.7,01:16.3,0.894736842,6,2019,463,4,0,76.3,45.389,209.947
20,1015,6211.039,79.62870512820513,78,78,4,01:11.4,01:11.2,01:10.9,0.842105263,6,2019,463,6,0,70.9,24.483,157.494
20,1016,5345.742,76.36774285714286,70,70,1,01:11.2,01:11.1,01:10.2,1,6,2019,463,7,0,70.2,23.782,209.677
20,1017,5133.994,96.86781132075471,53,53,7,01:31.1,01:29.5,01:29.8,0.684210526,6,2019,463,34,0,89.5,60.512,226.775
20,1018,4941.432,69.5976338028169,71,71,10,01:04.4,01:03.7,NA,0.526315789,6,2019,463,70,0,63.7,47.487,229.694
20,1021,5765.229,82.36041428571428,70,70,5,01:16.5,01:15.9,01:15.1,0.789473684,6,2019,463,11,0,75.1,24.819,197.673
20,1022,5052.132,114.82118181818181,44,44,2,01:44.1,01:43.0,01:43.3,0.947368421,6,2019,463,13,0,103,45.649,236.957
20,1024,7113.667,116.61749180327868,61,61,3,01:38.4,01:36.7,01:36.4,0.894736842,6,2019,463,15,0,96.4,29.384,173.916
20,1026,4920.098,94.61726923076922,52,52,1,01:29.0,01:28.2,01:27.1,1,6,2019,463,22,0,87.1,47.245,226.929
20,1027,5810.67,81.84042253521126,71,71,3,01:16.7,01:15.9,01:15.2,0.894736842,6,2019,463,32,0,75.2,21.862,195.19
20,1030,5710.072,103.81949090909092,55,55,5,01:37.0,01:35.8,01:35.3,0.789473684,6,2019,463,24,0,95.3,47.629,199.688
20,1031,5480.284,77.1870985915493,71,71,11,01:04.6,01:04.2,NA,0.473684211,6,2020,585,70,0,64.2,64.299,226.524
20,1034,5323.14,102.36807692307693,52,52,10,01:26.5,01:26.5,01:26.3,0.526315789,6,2020,585,9,0,86.3,29.439,234.242
20,1035,4855.363,93.37236538461538,52,52,12,01:27.6,01:27.1,NA,0.421052632,6,2020,585,9,0,87.1,56.519,233.602
20,1037,5121.655,116.40125,44,44,14,01:43.6,01:43.3,NA,0.315789474,6,2020,585,13,0,103.3,22.982,229.309
20,1039,8405.043,142.4583559322034,59,59,14,01:17.1,01:16.9,NA,0.315789474,6,2020,585,76,0,76.9,2812.686,232.531
20,1041,5790.451,96.50751666666666,60,60,11,01:27.1,01:26.7,NA,0.473684211,6,2020,585,20,0,86.7,46.982,204.99
20,1043,5340.883,84.77592063492064,63,63,14,01:15.6,01:15.4,NA,0.315789474,6,2020,585,21,0,75.4,70.431,227.248
20,1044,6171.273,106.40125862068966,58,58,12,02:03.4,01:55.2,NA,0.421052632,6,2020,585,5,1,115.2,49.423,192.819
20,1046,5497.725,63.192241379310346,87,87,13,00:54.3,00:54.2,NA,0.368421053,6,2020,585,80,0,54.2,79.105,224.141
20,1056,5989.411,76.78732051282051,78,78,8,01:12.1,01:11.3,01:11.4,0.611111111,117,2021,236.05,6,0,71.3,24.369,159.503
20,1057,8017.795,157.21166666666667,51,51,11,01:42.5,01:42.2,NA,0.473684211,117,2021,236.05,73,0,102.2,2035.202,206.032
20,1059,5325.436,100.4799245283019,53,53,12,01:32.1,01:31.8,NA,0.421052632,117,2021,236.05,34,0,91.8,31.069,216.508
20,1062,7485.058,106.9294,70,70,10,01:17.1,01:16.8,01:16.8,0.526315789,117,2021,236.05,11,1,76.8,1515.475,193.613
20,1065,4938.986,93.18841509433962,53,53,11,01:21.4,01:20.9,NA,0.473684211,117,2021,236.05,14,0,80.9,51.084,242.672
20,1073,5484.872,94.56675862068965,58,58,15,01:24.2,01:24.3,NA,0.263157895,117,2021,236.05,24,0,84.2,21.221,215.299
154,902,6025.886,105.71729824561403,57,57,16,01:36.7,01:35.9,NA,0.285714286,208,2014,142.1,3,0,95.9,75.917,195.923
154,913,7272.824,121.21373333333334,60,60,16,01:47.9,01:47.8,NA,0.285714286,208,2014,142.1,15,0,107.8,88.123,160.591
154,928,6001.016,107.161,56,56,8,01:38.2,01:38.1,01:37.9,0.631578947,208,2015,149.8,17,0,97.9,47.026,190.272
154,929,5790.572,101.58898245614036,57,57,10,01:35.0,01:34.1,01:34.5,0.5,208,2015,149.8,3,0,94.1,49.994,196.48
154,931,6586.835,84.44660256410256,78,78,11,01:17.8,01:17.0,NA,0.473684211,208,2015,149.8,6,0,77,25.077,149.263
154,936,6428.563,93.16757971014492,69,69,10,01:24.2,01:23.8,01:24.2,0.526315789,208,2015,149.8,11,0,83.8,109.662,179.059
154,937,5058.375,117.63662790697674,43,43,4,01:49.4,01:49.0,01:48.6,0.842105263,208,2015,149.8,13,0,108.6,47.21,219.677
154,940,5358.806,101.10954716981132,53,53,8,01:34.4,01:34.3,01:34.0,0.631578947,208,2015,149.8,22,0,94,48.347,212.955
154,943,6192.972,87.22495774647888,71,71,12,01:21.6,01:21.0,NA,0.421052632,208,2015,149.8,32,0,81,45.836,186.92
154,945,6008.376,109.2432,55,55,15,01:42.6,NA,NA,0.263157895,208,2015,149.8,24,0,102.6,44.437,188.877
154,948,6567.646,115.2218596491228,57,57,19,01:28.3,NA,NA,0.142857143,210,2016,129.91,1,0,88.3,1089.417,205.582
154,949,5692.995,99.87710526315789,57,57,9,01:32.0,01:31.8,NA,0.619047619,210,2016,129.91,3,0,91.8,81.953,202.749
154,956,5297.775,74.61654929577465,71,71,13,01:07.7,01:07.9,NA,0.428571429,210,2016,129.91,70,0,67.7,61.076,222.718
154,960,6367.532,144.71663636363635,44,44,11,01:48.8,01:48.3,NA,0.5,210,2016,129.91,13,0,108.3,1046.178,221.561
154,964,5302.587,100.04881132075472,53,53,8,01:32.5,01:32.2,01:32.0,0.666666667,210,2016,129.91,22,0,92,49.17,215.473
154,968,5960.79,108.378,55,55,14,01:41.5,01:41.6,NA,0.380952381,210,2016,129.91,24,0,101.5,45.365,190.477
154,971,5708.239,100.14454385964912,57,57,9,01:31.7,01:30.9,01:30.8,0.578947368,210,2017,130.6,3,0,90.8,50.04,205.198
154,974,6302.49,80.80115384615385,78,78,8,01:13.8,01:13.2,01:13.3,0.631578947,210,2017,130.6,6,0,73.2,24.66,155.823
154,977,4981.683,70.16454929577465,71,71,7,01:05.9,01:05.3,01:05.5,0.684210526,210,2017,130.6,70,0,65.3,22.026,226.633
154,980,5114.373,116.23575,44,44,12,01:45.7,01:45.1,NA,0.421052632,210,2017,130.6,13,0,105.1,45.681,231.14
154,982,7446.826,128.39355172413792,58,58,15,01:43.6,01:43.9,NA,0.263157895,210,2017,130.6,15,1,103.6,126.052,169.402
154,984,5341.077,100.77503773584905,53,53,16,01:30.8,NA,NA,0.210526316,210,2017,130.6,22,0,90.8,22.781,219.253
154,991,5801.676,103.60135714285714,56,56,10,01:33.2,01:32.5,01:32.9,0.526315789,210,2018,130,17,0,92.5,46.716,201.453
154,999,5578.716,83.26441791044776,67,67,6,01:13.0,01:12.7,01:12.5,0.736842105,210,2018,130,10,1,72.5,62.688,214.641
154,1001,5100.429,115.9188409090909,44,44,5,01:43.6,01:43.0,02:02.1,0.789473684,210,2018,130,13,0,103,43.528,232.856
154,1005,5324.26,100.4577358490566,53,53,5,01:29.7,01:29.7,01:29.8,0.789473684,210,2018,130,22,0,89.7,23.692,220.551
154,1008,5280.296,74.3703661971831,71,71,9,01:08.7,01:08.2,01:08.5,0.578947368,210,2018,130,18,0,68.2,23.403,214.372
154,1014,5785.084,87.65278787878788,66,66,7,01:18.0,01:17.1,01:16.9,0.684210526,210,2019,173,4,0,76.9,45.111,206.743
154,1015,6264.471,80.31373076923077,78,78,13,01:11.8,01:12.0,NA,0.368421053,210,2019,173,6,0,71.8,24.219,156.531
154,1020,6288.113,98.251765625,64,64,6,01:13.1,01:12.8,01:12.9,0.736842105,210,2019,173,10,1,72.8,113.323,211.797
154,1024,7149.103,117.19840983606558,61,61,17,01:40.3,NA,NA,0.157894737,210,2019,173,15,0,100.3,73.032,171.507
154,1029,5608.925,78.99894366197184,71,71,8,01:09.2,01:08.7,01:08.9,0.631578947,210,2019,173,18,0,68.7,47.247,210.711
154,1034,5336.333,102.62178846153846,52,52,19,01:27.6,NA,NA,0.052631579,210,2020,87.87518,9,0,87.6,33.816,236.212
154,1037,5125.554,116.48986363636364,44,44,17,01:43.8,NA,NA,0.157894737,210,2020,87.87518,13,0,103.8,23.636,229.184
154,1038,6461.22,121.90981132075471,53,53,16,01:21.1,NA,NA,0.210526316,210,2020,87.87518,14,0,81.1,1556.124,245.972
154,1039,8417.096,142.6626440677966,59,59,15,01:17.1,01:17.3,NA,0.263157895,210,2020,87.87518,76,0,77.1,2705.017,229.532
154,1041,5788.722,96.4787,60,60,16,01:27.6,NA,NA,0.210526316,210,2020,87.87518,20,0,87.6,23.635,202.407
154,1043,5340.365,84.76769841269841,63,63,16,01:15.9,NA,NA,0.210526316,210,2020,87.87518,21,0,75.9,61.621,224.206
155,902,6070.643,106.50250877192983,57,57,19,01:37.1,NA,NA,0.142857143,207,2014,56,3,0,97.1,53.752,192.434
807,900,5629.428,98.76189473684211,57,57,7,01:33.9,01:43.7,01:46.0,0.714285714,10,2014,60,1,0,93.9,45.548,206.235
807,901,6073.173,108.44951785714285,56,56,7,01:58.9,02:00.8,02:01.7,0.714285714,10,2014,60,2,0,118.9,50.223,188.284
807,902,6011.397,105.4631052631579,57,57,12,01:34.9,01:35.1,NA,0.476190476,10,2014,60,3,0,94.9,49.197,197.228
807,903,5870.391,104.82841071428571,56,56,8,01:55.9,01:56.8,01:56.4,0.666666667,10,2014,60,17,0,115.9,46.202,191.218
807,906,5965.673,85.2239,70,70,11,01:16.9,01:16.3,NA,0.523809524,10,2014,60,7,0,76.3,23.902,198.89
807,907,5319.113,74.91708450704225,71,71,10,01:10.4,01:09.6,NA,0.571428571,10,2014,60,70,0,69.6,44.166,212.882
807,909,5687.092,84.88197014925373,67,67,9,01:18.9,01:18.0,01:18.0,0.619047619,10,2014,60,10,0,78,39.078,200.57
807,911,5142.253,116.86938636363637,44,44,18,02:11.3,NA,NA,0.19047619,10,2014,60,13,0,131.3,47.664,221.934
807,912,4822.842,90.99701886792452,53,53,14,01:26.4,01:26.3,NA,0.380952381,10,2014,60,14,0,86.3,25.547,233.363
807,913,7266.456,121.1076,60,60,13,01:47.4,01:47.3,NA,0.428571429,10,2014,60,15,0,107.3,89.764,161.703
807,914,6818.969,154.97656818181818,44,44,14,01:35.0,01:35.1,NA,0.380952381,10,2014,60,22,1,95,1209.923,185.306
807,915,5592.053,105.51043396226414,53,53,12,01:40.3,01:40.1,NA,0.45,10,2014,60,71,0,100.1,30.096,205.023
807,917,5466.489,76.9928028169014,71,71,12,01:11.8,01:12.0,NA,0.352941176,10,2014,60,18,0,71.8,70.288,210.4
807,918,6004.767,109.17758181818182,55,55,12,01:42.4,01:42.4,NA,0.352941176,10,2014,60,24,0,102.4,49.087,189.024
807,931,6584.652,84.41861538461538,78,78,13,01:17.6,01:17.2,NA,0.368421053,10,2015,147.3,6,0,77.2,59.531,150.313
807,933,5481.005,77.19725352112675,71,71,5,01:11.3,01:09.6,01:09.3,0.789473684,10,2015,147.3,70,0,69.3,21.685,214.686
807,934,5566.473,107.04755769230769,52,52,9,01:34.6,01:33.7,01:33.7,0.578947368,10,2015,147.3,9,1,93.7,62.449,215.752
807,940,5342.067,100.79371698113208,53,53,11,01:35.3,01:34.4,NA,0.473684211,10,2015,147.3,22,0,94.4,83.001,212.6
807,943,6180.898,87.0549014084507,71,71,10,01:21.3,01:20.9,01:20.8,0.526315789,10,2015,147.3,32,0,80.8,47.413,188.059
807,945,6003.793,109.15987272727273,55,55,7,01:42.0,01:41.9,01:41.7,0.684210526,10,2015,147.3,24,0,101.7,44.219,186.751
807,948,6569.764,115.25901754385964,57,57,10,01:26.6,01:25.9,NA,0.571428571,10,2016,119.2,1,0,85.9,1111.322,205.646
807,953,7262.132,93.10425641025641,78,78,5,01:15.3,01:15.0,01:14.7,0.80952381,10,2016,119.2,6,1,74.7,52.279,151.62
807,955,5650.074,110.78576470588236,51,51,12,01:44.9,01:44.8,NA,0.476190476,10,2016,119.2,73,0,104.8,20.347,200.077
807,957,5773.543,111.02967307692307,52,52,9,01:32.3,01:31.8,01:32.2,0.6,10,2016,119.2,9,1,91.8,60.614,217.25
807,959,5514.249,82.30222388059701,67,67,7,01:16.3,01:15.6,01:15.5,0.714285714,10,2016,119.2,10,0,75.5,58.659,205.686
807,960,6326.965,143.79465909090908,44,44,7,01:48.1,01:47.3,01:47.5,0.7,10,2016,119.2,13,0,107.3,1046.047,222.094
807,961,4726.745,89.1838679245283,53,53,9,01:23.3,01:23.0,01:22.8,0.6,10,2016,119.2,14,0,82.8,48.596,239.837
807,963,5906.838,105.47925,56,56,8,01:34.8,01:34.4,01:34.5,0.666666667,10,2016,119.2,2,0,94.4,75.813,204.051
807,964,5262.51,99.29264150943396,53,53,9,01:32.4,01:32.2,01:32.1,0.619047619,10,2016,119.2,22,0,92.1,45.784,214.74
807,966,6090.293,85.77877464788732,71,71,5,01:20.6,01:19.8,01:19.3,0.8,10,2016,119.2,32,0,79.3,22.134,186.034
807,967,10891.162,153.39664788732395,71,71,8,01:12.4,01:12.4,01:12.1,0.666666667,10,2016,119.2,18,1,72.1,3518.09,178.862
807,968,5934.127,107.89321818181818,55,55,7,01:41.0,01:40.7,01:40.5,0.714285714,10,2016,119.2,24,0,100.5,43.316,188.717
807,971,5713.562,100.2379298245614,57,57,7,01:31.1,01:30.2,01:29.8,0.684210526,4,2017,195.4,3,0,89.8,51.769,204.286
807,972,5384.931,103.55636538461539,52,52,8,01:35.5,01:35.3,01:35.3,0.631578947,4,2017,195.4,71,0,95.3,30.28,213.912
807,975,5645.528,80.6504,70,70,10,01:13.8,01:13.4,01:13.3,0.526315789,4,2017,195.4,7,0,73.3,26.764,206.204
807,978,4955.539,97.16743137254902,51,51,6,01:39.2,01:29.3,01:28.9,0.736842105,4,2017,195.4,9,0,88.9,30.841,229.08
807,980,5110.907,116.15697727272727,44,44,7,01:45.3,01:45.0,01:45.0,0.684210526,4,2017,195.4,13,0,105,47.046,231.49
807,988,5739.775,104.35954545454545,55,55,7,01:38.8,01:38.1,01:38.3,0.684210526,4,2017,195.4,24,0,98.1,29.724,195.303
807,989,5405.954,93.20610344827587,58,58,8,01:23.8,01:23.5,01:23.5,0.631578947,4,2018,190,1,0,83.5,22.628,219.23
807,990,5620.964,98.61340350877192,57,57,8,01:30.3,01:29.2,01:29.6,0.631578947,4,2018,190,3,0,89.2,48.836,205.807
807,991,5757.432,102.81128571428572,56,56,7,01:33.5,01:32.5,01:32.5,0.684210526,4,2018,190,17,0,92.5,46.951,202.553
807,994,6199.646,79.48264102564103,78,78,11,01:13.1,01:12.4,NA,0.473684211,4,2018,190,6,0,72.4,25.213,157.941
807,996,5503.374,103.83724528301887,53,53,12,01:32.9,01:32.1,NA,0.421052632,4,2018,190,34,0,92.1,25.016,219.365
807,998,5278.004,101.50007692307692,52,52,11,01:28.0,01:27.9,NA,0.473684211,4,2018,190,9,0,87.9,28.719,227.049
807,999,5576.454,83.23065671641791,67,67,7,01:13.5,01:12.9,01:12.6,0.684210526,4,2018,190,10,1,72.6,61.148,211.351
807,1006,5745.853,102.60451785714285,56,56,7,01:34.9,01:34.6,01:34.2,0.684210526,4,2018,190,69,0,94.2,24.681,199.369
807,1014,5789.684,87.72248484848485,66,66,16,01:18.4,NA,NA,0.210526316,4,2019,272,4,0,78.4,22.193,206.171
807,1019,4941.185,95.02278846153847,52,52,10,01:26.6,01:26.4,01:26.4,0.526315789,4,2019,272,9,0,86.4,28.926,235.773
807,1022,5132.349,116.64429545454546,44,44,7,01:45.9,01:44.5,01:44.5,0.684210526,4,2019,272,13,0,104.5,46.475,232.714
807,1023,4584.83,86.50622641509435,53,53,6,01:20.2,01:20.3,01:20.0,0.736842105,4,2019,272,14,0,80,24.092,249.337
